股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sz300087,荃银高科,2017-04-13,农林牧渔,皖江区域；生态农业；生物育种,安徽,13.290000,13.550000,13.290000,13.400000,82.613531,13.400000,0.000000,1887055.000000,25412425.770000,0.007272,3477043899.200000,4285588000.000000,0.000000,0.000000,139.728884,8.110310,23.645668,6.494136,13.398000,13.281000,13.287000,13.030667,12.685000,10日、20日均线死叉；,0.176395,0.188351,-0.023913,,68.808719,58.829605,88.766946,,13.251500,14.237334,12.265666,33.333333,44.444444,57.030910,58.777407,56.997610,0.019403,0.764160
sz300087,荃银高科,2017-04-12,农林牧渔,皖江区域；生态农业；生物育种,安徽,13.400000,13.560000,13.240000,13.400000,82.613531,13.400000,0.000000,2680084.000000,36029060.240000,0.010329,3477043899.200000,4285588000.000000,0.000000,0.000000,139.728884,8.110310,23.645668,6.494136,13.396000,13.285000,13.251500,12.996667,12.685000,,0.182112,0.191340,-0.018457,,64.023889,53.840049,84.391570,,13.209000,14.194642,12.223358,41.666667,47.222222,57.030910,58.777407,56.997610,0.023881,0.970756
sz300087,荃银高科,2017-04-11,农林牧渔,皖江区域；生态农业；生物育种,安徽,13.550000,13.550000,13.230000,13.400000,82.613531,13.400000,-0.008142,3487516.000000,46560945.590000,0.013440,3477043899.200000,4285588000.000000,0.000000,0.000000,139.728884,8.110310,23.645668,6.494136,13.382000,13.295000,13.209000,12.960667,12.685167,5日、10日均线金叉；,0.186760,0.193648,-0.013774,,56.846645,48.748128,73.043677,,13.165000,14.148550,12.181450,50.000000,47.222222,57.030910,58.777407,56.997610,0.023686,1.221928
sz300087,荃银高科,2017-04-10,农林牧渔,皖江区域；生态农业；生物育种,安徽,13.280000,13.560000,13.280000,13.510000,83.291701,13.510000,0.017319,3058678.000000,41151749.170000,0.011788,3505586796.880000,4320768200.000000,0.000000,0.000000,140.875912,8.176887,23.839774,6.547446,13.302000,13.313000,13.165000,12.929333,12.687833,1日、10日均线金叉；,0.189977,0.195369,-0.010784,,49.019967,44.698870,57.662160,金叉,13.125000,14.107722,12.142278,50.000000,45.833333,65.262143,62.957935,58.922128,0.021084,1.172021
sz300087,荃银高科,2017-04-07,农林牧渔,皖江区域；生态农业；生物育种,安徽,13.380000,13.380000,13.200000,13.280000,81.873708,13.280000,-0.008215,1233913.000000,16394535.670000,0.004659,3517350507.680000,4247209600.000000,0.000000,0.000000,171.244358,8.037680,24.110823,6.885824,13.194000,13.312000,13.125000,12.890667,12.691167,1日、10日均线死叉；,0.180120,0.196717,-0.033196,,41.286960,42.538322,38.784235,,13.089500,14.074305,12.104695,41.666667,45.833333,53.591097,57.111234,55.941213,0.013443,0.505104
sz300087,荃银高科,2017-04-06,农林牧渔,皖江区域；生态农业；生物育种,安徽,13.330000,13.400000,13.060000,13.390000,82.551879,13.390000,0.004501,3343915.000000,44321256.920000,0.012625,3546485188.090000,4282389800.000000,0.000000,0.000000,172.662798,8.104257,24.310536,6.942860,13.164000,13.322000,13.089500,12.858000,12.693667,,0.188336,0.200867,-0.025062,,40.435112,43.164003,34.977332,,13.053000,14.039196,12.066804,50.000000,48.611111,61.876554,61.357000,57.865835,0.025506,1.243399
sz300087,荃银高科,2017-04-05,农林牧渔,皖江区域；生态农业；生物育种,安徽,13.140000,13.400000,12.980000,13.330000,82.181967,13.330000,0.025385,3146526.000000,41389495.360000,0.011880,3530593544.230000,4263200600.000000,0.000000,0.000000,171.889104,8.067943,24.201601,6.911749,13.174000,13.324000,13.053000,12.821000,12.693500,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；,0.184884,0.204000,-0.038232,,35.652669,44.528448,17.901110,,13.013000,13.996120,12.029880,50.000000,50.000000,58.994920,59.865147,57.094213,0.032308,1.309087
sz300087,荃银高科,2017-03-31,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.900000,13.080000,12.820000,13.000000,80.147455,13.000000,0.002313,2265700.000000,29377302.320000,0.008554,3443189503.000000,4157660000.000000,0.000000,0.000000,167.633785,7.868211,23.602462,6.740641,13.208000,13.339000,13.013000,12.783667,12.691833,,0.183897,0.208779,-0.049764,,31.110582,48.966338,-4.600930,,12.980500,13.963818,11.997182,41.666667,52.777778,37.258885,50.165396,52.510156,0.020046,0.976394
sz300087,荃银高科,2017-03-30,农林牧渔,皖江区域；生态农业；生物育种,安徽,13.190000,13.190000,12.940000,12.970000,79.962499,12.970000,-0.012186,2224400.000000,28891289.840000,0.008398,3435243681.070000,4148065400.000000,0.000000,0.000000,167.246937,7.850054,23.547995,6.725086,13.324000,13.347000,12.980500,12.758000,12.699167,1日、20日均线死叉；5日、10日均线死叉；,0.213563,0.214999,-0.002873,死叉,38.771136,57.894216,0.524977,,12.945500,13.928881,11.962119,41.666667,55.555556,34.633935,49.141102,52.063965,0.019040,0.922321
sz300087,荃银高科,2017-03-29,农林牧渔,皖江区域；生态农业；生物育种,安徽,13.440000,13.560000,13.110000,13.130000,80.948930,13.130000,-0.023065,2466124.000000,32652977.950000,0.009311,3477621398.030000,4199236600.000000,0.000000,0.000000,169.310123,7.946893,23.838487,6.808047,13.430000,13.328000,12.945500,12.736333,12.703833,30日、60日均线金叉；1日、10日均线死叉；,0.251375,0.215358,0.072034,,56.686116,67.455756,35.146836,,12.905500,13.885480,11.925520,50.000000,58.333333,42.544998,54.630700,54.690268,0.033482,0.804050
sz300087,荃银高科,2017-03-28,农林牧渔,皖江区域；生态农业；生物育种,安徽,13.460000,13.620000,13.350000,13.440000,82.860138,13.440000,-0.004444,1915267.000000,25785714.480000,0.007231,3559728224.640000,4298380800.000000,0.000000,0.000000,173.307544,8.134520,24.401314,6.968786,13.480000,13.293000,12.905500,12.711000,12.711667,1日、5日均线死叉；,0.279691,0.206354,0.146674,,68.229174,72.840575,59.006370,,12.852500,13.803504,11.901496,58.333333,61.111111,67.403585,68.152346,60.342058,0.020000,0.599414
sz300087,荃银高科,2017-03-27,农林牧渔,皖江区域；生态农业；生物育种,安徽,13.580000,13.890000,13.410000,13.500000,83.230049,13.500000,-0.005891,2730900.000000,37264445.750000,0.010311,3575619868.500000,4317570000.000000,0.000000,0.000000,174.081238,8.170835,24.510249,6.999896,13.474000,13.218000,12.852500,12.678000,12.714667,,0.280200,0.188020,0.184360,,73.143760,75.146276,69.138729,,12.793500,13.699426,11.887574,58.333333,63.888889,74.416624,71.282583,61.521313,0.035346,0.808910
sz300087,荃银高科,2017-03-24,农林牧渔,皖江区域；生态农业；生物育种,安徽,13.500000,13.590000,13.260000,13.580000,83.723265,13.580000,0.005926,2722012.000000,36617717.030000,0.010277,3596808726.980000,4343155600.000000,0.000000,0.000000,175.112830,8.219254,24.655495,7.041377,13.470000,13.123000,12.793500,12.637000,12.719333,,0.270664,0.164975,0.211379,,76.144212,76.147534,76.137568,死叉,12.737500,13.576038,11.898962,66.666667,65.277778,84.144206,75.522144,63.096932,0.024444,0.618554
sz300087,荃银高科,2017-03-23,农林牧渔,皖江区域；生态农业；生物育种,安徽,13.400000,13.960000,13.400000,13.500000,83.230049,13.500000,0.008969,5501326.000000,75286474.300000,0.020771,3575619868.500000,4317570000.000000,0.000000,0.000000,174.081238,8.170835,24.510249,6.999896,13.370000,13.017000,12.737500,12.590333,12.734333,20日、60日均线金叉；,0.246412,0.138552,0.215718,,77.691496,76.149195,80.776096,,12.680000,13.447014,11.912986,58.333333,63.888889,82.205863,74.110681,62.168400,0.041854,1.045148
sz300087,荃银高科,2017-03-22,农林牧渔,皖江区域；生态农业；生物育种,安徽,13.200000,13.460000,13.200000,13.380000,82.490227,13.380000,-0.002237,3106660.000000,41433652.050000,0.011729,3543836580.780000,4279191600.000000,0.000000,0.000000,172.533849,8.098205,24.292380,6.937675,13.226000,12.938000,12.680000,12.552000,12.735333,,0.220017,0.111588,0.216859,,80.912243,75.378045,91.980640,,12.626000,13.326661,11.925339,58.333333,65.277778,78.996278,71.881245,60.748701,0.019389,0.673458
sz300087,荃银高科,2017-03-21,农林牧渔,皖江区域；生态农业；生物育种,安徽,13.480000,13.600000,13.240000,13.410000,82.675182,13.410000,-0.005193,2819223.000000,37786524.500000,0.010644,3551782402.710000,4288786200.000000,0.000000,0.000000,172.920696,8.116362,24.346847,6.953230,13.106000,12.857000,12.626000,12.510667,12.738333,,0.195347,0.084480,0.221733,,80.239333,72.610946,95.496106,,12.569500,13.176403,11.962597,66.666667,65.277778,82.080685,73.328342,61.299835,0.026706,0.620382
sz300087,荃银高科,2017-03-20,农林牧渔,皖江区域；生态农业；生物育种,安徽,13.000000,13.570000,13.000000,13.480000,83.106746,13.480000,0.030581,7853818.000000,105352968.010000,0.029653,3570322653.880000,4311173600.000000,0.000000,0.000000,173.823340,8.158730,24.473937,6.989526,12.962000,12.782000,12.569500,12.470333,12.736833,10日、60日均线金叉；,0.157962,0.056764,0.202397,,78.020289,68.796753,96.467363,,12.506000,12.956443,12.055557,75.000000,63.888889,88.824295,76.627912,62.569164,0.043578,1.634934
sz300087,荃银高科,2017-03-17,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.850000,13.280000,12.710000,13.080000,80.640670,13.080000,0.023474,7037389.000000,91251094.760000,0.026570,3464378361.480000,4183245600.000000,0.000000,0.000000,168.665377,7.916631,23.747708,6.782122,12.776000,12.687000,12.506000,12.431667,12.734333,5日、60日均线金叉；,0.100821,0.031464,0.138713,,70.749442,64.184984,83.878359,,12.463500,12.833859,12.093141,66.666667,61.111111,81.642155,69.420286,57.781841,0.044601,1.970473
sz300087,荃银高科,2017-03-16,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.800000,12.860000,12.720000,12.780000,78.791113,12.780000,0.000000,2247908.000000,28686981.340000,0.008487,3384920142.180000,4087299600.000000,0.000000,0.000000,164.796905,7.735057,23.203036,6.626568,12.664000,12.614000,12.463500,12.402667,12.734333,,0.067148,0.014125,0.106047,,66.993729,60.902755,79.175677,,12.440500,12.783008,12.097992,58.333333,61.111111,69.318690,61.192499,53.507990,0.010955,0.859132
sz300087,荃银高科,2017-03-15,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.580000,12.800000,12.560000,12.780000,78.791113,12.780000,0.007092,2763344.000000,35082452.680000,0.010433,3384920142.180000,4087299600.000000,0.000000,0.000000,164.796905,7.735057,23.203036,6.626568,12.650000,12.563000,12.440500,12.390667,12.734000,1日、60日均线金叉；,0.053739,0.000869,0.105740,,64.126957,57.857268,76.666335,,12.420000,12.727914,12.112086,66.666667,62.500000,69.318690,61.192499,53.507990,0.018913,0.976627
sz300087,荃银高科,2017-03-14,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.740000,12.790000,12.550000,12.690000,78.236246,12.690000,0.011155,4116308.000000,52145279.940000,0.015541,3361082676.390000,4058515800.000000,0.000000,0.000000,163.636364,7.680585,23.039634,6.579903,12.608000,12.518000,12.420000,12.374667,12.737167,1日、5日均线金叉；,0.035842,-0.012349,0.096381,,57.301547,54.722423,62.459793,金叉,12.408000,12.694900,12.121100,58.333333,62.500000,64.330181,58.368840,52.174044,0.019124,1.350934
sz300087,荃银高科,2017-03-13,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.540000,12.560000,12.360000,12.550000,77.373120,12.550000,0.002396,1692154.000000,21078580.820000,0.006389,3324002174.050000,4013741000.000000,0.000000,0.000000,161.831077,7.595850,22.785454,6.507311,12.602000,12.487000,12.408000,12.357667,12.734000,,0.021641,-0.024396,0.092075,,52.618987,53.432862,50.991236,死叉,12.394000,12.679357,12.108643,58.333333,62.500000,54.804490,53.549545,50.037015,0.015974,0.451831
sz300087,荃银高科,2017-03-10,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.610000,12.690000,12.470000,12.520000,77.188164,12.520000,-0.014949,2262726.000000,28419098.630000,0.008543,3316056352.120000,4004146400.000000,0.000000,0.000000,161.444230,7.577693,22.730986,6.491756,12.598000,12.464000,12.394000,12.344333,12.739333,1日、5日均线死叉；,0.017456,-0.035906,0.106723,,54.237122,53.839799,55.031766,,12.377000,12.682131,12.071869,58.333333,61.111111,52.541287,52.468735,49.574305,0.017309,0.555519
sz300087,荃银高科,2017-03-09,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.600000,12.730000,12.380000,12.710000,78.359550,12.710000,0.011138,3312861.000000,41607865.270000,0.012508,3366379891.010000,4064912200.000000,0.000000,0.000000,163.894262,7.692689,23.075945,6.590273,12.564000,12.458000,12.377000,12.329333,12.745667,,0.014915,-0.049246,0.128321,,58.516176,53.641138,68.266253,,12.359000,12.636145,12.081855,66.666667,58.333333,71.415673,60.663366,52.526806,0.027844,0.824076
sz300087,荃银高科,2017-03-08,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.660000,12.850000,12.530000,12.570000,77.496424,12.570000,-0.007109,3850993.000000,48925130.600000,0.014540,3329299388.670000,4020137400.000000,0.000000,0.000000,162.088975,7.607955,22.821765,6.517681,12.476000,12.422000,12.359000,12.303667,12.753500,,-0.007892,-0.065286,0.114789,,53.206363,51.203619,57.211852,,12.337500,12.666613,12.008387,66.666667,55.555556,63.326177,56.024337,50.442639,0.025276,1.005062
sz300087,荃银高科,2017-03-07,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.960000,12.960000,12.580000,12.660000,78.051291,12.660000,0.010375,7606769.000000,96591872.980000,0.028720,3353136854.460000,4048921200.000000,0.000000,0.000000,163.249516,7.662427,22.985167,6.564347,12.428000,12.395000,12.337500,12.291000,12.758333,,-0.022632,-0.079635,0.114007,,53.883619,50.202247,61.246363,,12.314500,12.673300,11.955700,66.666667,54.166667,74.642733,60.208552,51.844874,0.030327,2.190508
sz300087,荃银高科,2017-03-06,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.300000,12.570000,12.300000,12.530000,77.249816,12.530000,0.014575,3332533.000000,41605935.080000,0.012582,3318704959.430000,4007344600.000000,0.000000,0.000000,161.573179,7.583745,22.749142,6.496941,12.372000,12.357000,12.314500,12.287667,12.761333,,-0.050279,-0.093886,0.087213,,49.343947,48.361561,51.308720,金叉,12.304000,12.691736,11.916264,58.333333,51.388889,67.693426,55.841774,49.917682,0.021862,1.385848
sz300087,荃银高科,2017-03-03,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.200000,12.400000,12.150000,12.350000,76.140082,12.350000,0.006520,1997297.000000,24550559.170000,0.007541,3271030027.850000,3949777000.000000,0.000000,0.000000,159.252095,7.474801,22.422339,6.403609,12.330000,12.325000,12.304000,12.280667,12.764333,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；1日、30日均线金叉；20日、30日均线金叉；,-0.071600,-0.104787,0.066375,,42.349254,47.870368,31.307027,,12.297000,12.755352,11.838648,50.000000,51.388889,52.753087,48.695734,47.108949,0.020375,0.785378
sz300087,荃银高科,2017-03-02,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.330000,12.390000,12.180000,12.270000,75.646867,12.270000,-0.004866,2370400.000000,29057761.710000,0.008950,3249841169.370000,3924191400.000000,0.000000,0.000000,158.220503,7.426381,22.277093,6.362128,12.352000,12.313000,12.297000,12.297667,12.768500,1日、10日均线死叉；1日、20日均线死叉；1日、30日均线死叉；,-0.079445,-0.113084,0.067279,,44.773882,50.630925,33.059795,,12.304500,12.796374,11.812626,41.666667,51.388889,42.988111,45.074499,45.814627,0.017032,0.748045
sz300087,荃银高科,2017-03-01,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.380000,12.420000,12.300000,12.330000,76.016778,12.330000,-0.004039,2056024.000000,25421688.460000,0.007763,3265732813.230000,3943380600.000000,0.000000,0.000000,158.994197,7.462696,22.386027,6.393239,12.368000,12.318000,12.304500,12.317667,12.780333,10日、30日均线金叉；1日、5日均线死叉；,-0.080156,-0.121494,0.082677,,49.593255,53.559446,41.660872,,12.303000,12.855148,11.750852,50.000000,51.388889,49.364798,47.373345,46.634882,0.009693,0.632742
sz300087,荃银高科,2017-02-28,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.380000,12.440000,12.270000,12.380000,76.325038,12.380000,0.004870,2267193.000000,28005474.690000,0.008560,3278975849.780000,3959371600.000000,0.000000,0.000000,159.638943,7.492958,22.476806,6.419164,12.362000,12.322000,12.303000,12.339333,12.795500,1日、5日均线金叉；1日、10日均线金叉；1日、30日均线金叉；5日、30日均线金叉；,-0.086007,-0.131829,0.091643,,52.768260,55.542542,47.219697,,12.293000,12.937309,11.648691,58.333333,50.000000,55.033905,49.293789,47.311347,0.013799,0.675281
sz300087,荃银高科,2017-02-27,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.400000,12.620000,12.250000,12.320000,75.955127,12.320000,-0.011236,4024602.000000,50068649.700000,0.015195,3263084205.920000,3940182400.000000,0.000000,0.000000,158.865248,7.456643,22.367872,6.388054,12.342000,12.329000,12.293000,12.373333,12.817667,5日、10日均线金叉；1日、5日均线死叉；1日、10日均线死叉；1日、30日均线死叉；,-0.097315,-0.143284,0.091938,,54.152391,56.929683,48.597807,死叉,12.284500,13.032148,11.536852,50.000000,45.833333,49.199976,46.927147,46.417517,0.029695,1.216740
sz300087,荃银高科,2017-02-24,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.430000,12.750000,12.330000,12.460000,76.818253,12.460000,0.008907,5125753.000000,64111852.300000,0.019353,3300164708.260000,3984957200.000000,0.000000,0.000000,160.670535,7.541378,22.622052,6.460645,12.320000,12.324000,12.284500,12.409667,12.826333,1日、30日均线金叉；,-0.104224,-0.154776,0.101105,,60.282640,58.318329,64.211263,,12.265000,13.134964,11.395036,58.333333,44.444444,65.799423,52.131408,48.247758,0.034008,1.744869
sz300087,荃银高科,2017-02-23,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.340000,12.380000,12.150000,12.350000,76.140082,12.350000,0.004065,2773376.000000,33943085.540000,0.010471,3271030027.850000,3949777000.000000,0.000000,0.000000,159.252095,7.474801,22.422339,6.403609,12.274000,12.296000,12.265000,12.446333,12.823167,,-0.125780,-0.167415,0.083269,,60.018555,57.336173,65.383318,,12.244500,13.280437,11.208563,50.000000,43.055556,56.101984,47.975989,46.664228,0.018699,1.203910
sz300087,荃银高科,2017-02-22,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.330000,12.360000,12.260000,12.300000,75.831823,12.300000,0.001629,2596100.000000,31938140.900000,0.009802,3257786991.300000,3933786000.000000,0.000000,0.000000,158.607350,7.444538,22.331560,6.377683,12.268000,12.296000,12.244500,12.491667,12.834667,1日、5日均线金叉；5日、10日均线死叉；,-0.140265,-0.177823,0.075117,,56.065568,55.994982,56.206739,金叉,12.239000,13.383912,11.094088,41.666667,44.444444,50.819849,46.023644,45.943723,0.008143,1.186067
sz300087,荃银高科,2017-02-21,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.150000,12.310000,12.110000,12.280000,75.708519,12.280000,0.005733,2018638.000000,24699149.080000,0.007622,3252489776.680000,3927389600.000000,0.000000,0.000000,158.349452,7.432433,22.295249,6.367313,12.282000,12.280000,12.239000,12.529333,12.851333,1日、10日均线金叉；1日、20日均线金叉；,-0.151621,-0.187213,0.071183,,54.853069,55.959689,52.639827,,12.253000,13.451043,11.054957,41.666667,48.611111,48.764851,45.270556,45.662341,0.016380,0.937153
sz300087,荃银高科,2017-02-20,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.220000,12.280000,12.010000,12.210000,75.276956,12.210000,-0.001635,2174206.000000,26388400.260000,0.008209,3233949525.510000,3905002200.000000,0.000000,0.000000,157.446809,7.390066,22.168158,6.331017,12.316000,12.272000,12.253000,12.566000,12.866000,,-0.161874,-0.196111,0.068473,,54.921112,56.513000,51.737338,死叉,12.258500,13.548098,10.968902,33.333333,52.777778,41.654040,42.705889,44.696768,0.022077,0.788860
sz300087,荃银高科,2017-02-17,农林牧渔,皖江区域；生态农业；生物育种,安徽,12.250000,12.380000,12.180000,12.230000,75.400260,12.230000,-0.007305,1955882.000000,23923565.040000,0.007385,3239246740.130000,3911398600.000000,0.000000,0.000000,157.704707,7.402171,22.204470,6.341388,12.328000,12.283000,12.258500,12.600000,12.884167,10日、20日均线金叉；1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；,-0.165479,-0.204670,0.078382,,57.381669,57.308943,57.527119,,12.290000,13.605231,10.974769,41.666667,56.944444,43.077524,43.236534,44.915306,0.016234,0.657696
